words,attribution,abs_attribution
interpret,-0.05259933753015193,0.05259933753015193
sour,-0.027273486285016805,0.027273486285016805
##c,-0.0009721332251811342,0.0009721332251811342
make,0.001148417338619934,0.001148417338619934
pol,-0.019725557432607777,0.019725557432607777
##ic,-0.007100599463510679,0.007100599463510679
edit,0.002649632884027804,0.002649632884027804
like,-0.03334871625923837,0.03334871625923837
exact,-0.06839016146103725,0.06839016146103725
##li,-0.077158784588103,0.077158784588103
alter,0.03042718756768494,0.03042718756768494
direct,-0.01211478231512638,0.01211478231512638
quo,-0.028703536462821113,0.028703536462821113
##t,-0.02242900648722334,0.02242900648722334
longer,-0.018959781527494474,0.018959781527494474
exist,-0.04401506402386944,0.04401506402386944
page,0.02705331825057099,0.02705331825057099
read,0.0009700080257207466,0.0009700080257207466
some,0.01165030967812472,0.01165030967812472
##th,-0.00051776023681349,0.00051776023681349
el,0.03073017937068653,0.03073017937068653
##s,-0.02862678477303139,0.02862678477303139
base,-0.020575549548358035,0.020575549548358035
read,0.0009700080257207466,0.0009700080257207466
banner,-0.03717197299162318,0.03717197299162318
not,0.031498342227902695,0.031498342227902695
##h,-0.03323368766246947,0.03323368766246947
quo,-0.028703536462821113,0.028703536462821113
##t,-0.02242900648722334,0.02242900648722334
pol,-0.019725557432607777,0.019725557432607777
##ici,-0.028915945359803005,0.028915945359803005
compliant,-0.049904825895428134,0.049904825895428134
either,-0.04141791446606128,0.04141791446606128
letter,-0.02630974993776559,0.02630974993776559
con,-0.0005567532122682162,0.0005567532122682162
##tin,2.7873633703514826e-05,2.7873633703514826e-05
##u,0.000165694248306764,0.000165694248306764
block,9.718072147854187e-05,9.718072147854187e-05
edit,-0.00013295892313525394,0.00013295892313525394
even,-0.06485709989473615,0.06485709989473615
art,-0.025722758568226284,0.025722758568226284
##ic,-0.05466679217829548,0.05466679217829548
##l,-0.06348058945436044,0.06348058945436044
prep,0.04625396893592148,0.04625396893592148
##lan,-0.04781487879605164,0.04781487879605164
withdraw,-0.09621330094158721,0.09621330094158721
sour,-0.027682630637650852,0.027682630637650852
##c,0.006926800067590123,0.006926800067590123
pet,0.013485315283784292,0.013485315283784292
##ti,0.0136262914362325,0.0136262914362325
wage,-0.03289249113097257,0.03289249113097257
sour,-0.027682630637650852,0.027682630637650852
##c,0.006926800067590123,0.006926800067590123
like,0.039462169032720755,0.039462169032720755
plato,0.017686225842341856,0.017686225842341856
##nov,-0.0024149405477693325,0.0024149405477693325
contra,0.007700419482928398,0.007700419482928398
##dict,-0.012839777210717643,0.012839777210717643
know,-0.03792747147269764,0.03792747147269764
finnish,-0.008984513135289007,0.008984513135289007
art,-0.025722758568226284,0.025722758568226284
##ille,-0.028216727220875478,0.028216727220875478
##ri,-0.013035217240287205,0.013035217240287205
ac,0.0015376357541462596,0.0015376357541462596
##hi,-0.007146413890821889,0.007146413890821889
##v,-0.021583946051783594,0.021583946051783594
stu,0.018473989489157086,0.018473989489157086
##n,-0.03545410205080354,0.03545410205080354
defeat,0.009286292427010564,0.009286292427010564
soviet,0.00039868953609992853,0.00039868953609992853
arm,0.02025450424831208,0.02025450424831208
##i,-0.023575938239037236,0.023575938239037236
i,0.0017811887892980537,0.0017811887892980537
##han,-0.03475646270668107,0.03475646270668107
##tal,-0.031550824926276054,0.031550824926276054
##a,0.0044801601713207965,0.0044801601713207965
unit,-0.036819042598868354,0.036819042598868354
withdraw,-0.09621330094158721,0.09621330094158721
rest,-0.03271931354799022,0.03271931354799022
spec,-0.029368399013868972,0.029368399013868972
##ul,0.0009910472883869778,0.0009910472883869778
ye,-0.032415477748409846,0.032415477748409846
##h,-0.17878953673199102,0.17878953673199102
well,0.08093362403846709,0.08093362403846709
ban,-0.07648792147381732,0.07648792147381732
fu,0.1935076232240903,0.1935076232240903
##kker,0.2156710215721478,0.2156710215721478
fuck,0.5948964825164158,0.5948964825164158
mor,0.05425594842491338,0.05425594842491338
##on,0.1478430028455173,0.1478430028455173
support,-0.00024191419131940279,0.00024191419131940279
prop,-0.0001280966616972673,0.0001280966616972673
##os,-5.567390274701308e-05,5.567390274701308e-05
viola,-7.201303413288299e-05,7.201303413288299e-05
##t,0.00013573907331968196,0.00013573907331968196
soap,2.5905508610741987e-05,2.5905508610741987e-05
mar,0.19392679513211408,0.19392679513211408
utc,0.0759512974669321,0.0759512974669321
good,-0.14929039083138365,0.14929039083138365
question,-0.5619062669374542,0.5619062669374542
check,-0.22069934241213673,0.22069934241213673
edit,0.05823898529478545,0.05823898529478545
recent,-0.16985742624140887,0.16985742624140887
made,-0.06429669719844805,0.06429669719844805
often,-0.10691737406012507,0.10691737406012507
find,-0.01529226492128599,0.01529226492128599
some,0.13201223156427755,0.13201223156427755
##th,0.15020123360037366,0.15020123360037366
con,0.1814501216530954,0.1814501216530954
##tri,0.18642646227836754,0.18642646227836754
##bu,0.16444972026818278,0.16444972026818278
##t,0.034804099013628374,0.034804099013628374
art,0.04739172008619483,0.04739172008619483
##ic,0.0502347839971626,0.0502347839971626
##l,0.03949693706348044,0.03949693706348044
even,0.020596321223149562,0.020596321223149562
small,0.05146471520327857,0.05146471520327857
spell,0.07876434730095477,0.07876434730095477
wi,0.07644669809036166,0.07644669809036166
##ki,0.11112819260328498,0.11112819260328498
##f,0.0780786476361025,0.0780786476361025
grammar,-1.2018746253542175e-05,1.2018746253542175e-05
correct,-0.0018718052174997533,0.0018718052174997533
process,-0.10661128745766266,0.10661128745766266
col,-0.08397853376139373,0.08397853376139373
##lab,0.031572572765484815,0.031572572765484815
##or,0.021155600879533755,0.021155600879533755
edit,0.05823898529478545,0.05823898529478545
bring,0.0798022669416927,0.0798022669416927
mani,0.06813009016092901,0.06813009016092901
differ,-0.3739537204857856,0.3739537204857856
set,-0.18649586214763994,0.18649586214763994
eye,-0.047533056962780484,0.047533056962780484
problem,-0.13818889665514864,0.13818889665514864
red,-0.10618164111328703,0.10618164111328703
##uc,0.03352718667278066,0.03352718667278066
likelihood,-0.3591301998855767,0.3591301998855767
mist,0.002769638337627715,0.002769638337627715
##ak,0.15562655645889636,0.15562655645889636
remain,-0.07239721674367093,0.07239721674367093
thank,-0.01061713650136195,0.01061713650136195
know,-0.07119399757400284,0.07119399757400284
style,-0.04105952306432239,0.04105952306432239
gui,-0.01096582768438892,0.01096582768438892
##d,-0.011315673756783487,0.011315673756783487
film,-0.016569858190649246,0.016569858190649246
say,-0.0795277468037318,0.0795277468037318
film,-0.016569858190649246,0.016569858190649246
sour,-0.001745034782758386,0.001745034782758386
##c,-0.0033627995278368698,0.0033627995278368698
film,-0.016569858190649246,0.016569858190649246
write,0.00846680722988768,0.00846680722988768
plot,-0.013845939661456972,0.013845939661456972
sum,0.0033287440709246167,0.0033287440709246167
##mar,0.0006368131277032212,0.0006368131277032212
##i,-0.007411316925500935,0.007411316925500935
editor,-0.0008178964120369818,0.0008178964120369818
editor,-0.0008178964120369818,0.0008178964120369818
view,-0.013126466675844814,0.013126466675844814
film,-0.016569858190649246,0.016569858190649246
report,-0.009949830998930362,0.009949830998930362
see,-0.005874895182780869,0.005874895182780869
be,0.004767274373848393,0.004767274373848393
##com,-0.0013088171309582736,0.0013088171309582736
second,-0.005381594474975585,0.005381594474975585
##ari,0.0031550999184774813,0.0031550999184774813
sour,-0.001745034782758386,0.001745034782758386
##c,-0.0033627995278368698,0.0033627995278368698
editor,-0.0008178964120369818,0.0008178964120369818
cite,-0.00593692633467301,0.00593692633467301
editor,-0.0008178964120369818,0.0008178964120369818
re,-0.0032205896471318224,0.0032205896471318224
##lia,-0.0018132759344037116,0.0018132759344037116
##bl,-0.0012049957447833406,0.0012049957447833406
sour,-0.001745034782758386,0.001745034782758386
##c,-0.0033627995278368698,0.0033627995278368698
con,-0.001607671353083436,0.001607671353083436
##fus,0.004702680777061502,0.004702680777061502
origin,-0.00418493258732861,0.00418493258732861
research,-0.013760200005063205,0.013760200005063205
research,-0.013760200005063205,0.013760200005063205
pol,-0.007225613327982618,0.007225613327982618
##ici,-0.013085488075412639,0.013085488075412639
origin,-0.00418493258732861,0.00418493258732861
research,-0.013760200005063205,0.013760200005063205
say,-0.0795277468037318,0.0795277468037318
origin,-0.00418493258732861,0.00418493258732861
research,-0.013760200005063205,0.013760200005063205
term,-0.010739066335282208,0.010739066335282208
use,-0.016769300100251648,0.016769300100251648
wikipedia,0.009104090969158771,0.009104090969158771
refer,-0.0021425439268347004,0.0021425439268347004
un,-0.004930126441094287,0.004930126441094287
##pu,0.006408418196380174,0.006408418196380174
##bl,-0.0012049957447833406,0.0012049957447833406
##ish,-0.0029483900640931214,0.0029483900640931214
fact,-0.0011692492506474716,0.0011692492506474716
argument,-0.013515225140385789,0.013515225140385789
concept,-0.040439293655854545,0.040439293655854545
statement,-0.0038902898775845097,0.0038902898775845097
theo,-0.016737987411322867,0.016737987411322867
##ri,-0.007920081596272109,0.007920081596272109
plot,-0.013845939661456972,0.013845939661456972
des,0.010210754142894506,0.010210754142894506
##cript,-0.0030599521025282544,0.0030599521025282544
ph,-0.0019680889962510467,0.0019680889962510467
##anta,0.037885199773573415,0.037885199773573415
##si,-0.025409332899243738,0.025409332899243738
star,-0.12150142213134002,0.12150142213134002
van,-0.030772367727385615,0.030772367727385615
##dal,0.014171168095694114,0.014171168095694114
might,-0.060535527475969256,0.060535527475969256
want,-0.05236913886159134,0.05236913886159134
check,-0.04789418751787803,0.04789418751787803
rational,-0.07008134774426801,0.07008134774426801
edit,-0.02186794693305642,0.02186794693305642
rev,-0.024655756602508013,0.024655756602508013
##ert,-0.004151365165573881,0.004151365165573881
cr,0.02598004376300908,0.02598004376300908
##i,0.003577763011529204,0.003577763011529204
van,-0.030772367727385615,0.030772367727385615
##dal,0.014171168095694114,0.014171168095694114
edit,-0.02186794693305642,0.02186794693305642
van,-0.030772367727385615,0.030772367727385615
##dal,0.014171168095694114,0.014171168095694114
near,0.023141322461255075,0.023141322461255075
single,0.0013880112744495882,0.0013880112744495882
##hand,0.006739556598730982,0.006739556598730982
##ed,0.02481351167633993,0.02481351167633993
##li,0.0108951135301316,0.0108951135301316
res,0.019625474401857183,0.019625474401857183
##pon,0.02150311164325109,0.02150311164325109
##s,-0.03745429956339865,0.03745429956339865
drama,-0.008558703299512251,0.008558703299512251
##t,0.010960894771562011,0.010960894771562011
imp,0.011008757664252336,0.011008757664252336
##rov,-0.021324354231880584,0.021324354231880584
art,-0.021238837117466824,0.021238837117466824
##ic,0.0028136417472779045,0.0028136417472779045
##l,0.013162895356891283,0.013162895356891283
across,-0.07309896495147047,0.07309896495147047
ph,-0.0019680889962510467,0.0019680889962510467
##anta,0.037885199773573415,0.037885199773573415
##si,-0.025409332899243738,0.025409332899243738
star,-0.12150142213134002,0.12150142213134002
ser,-0.03701325960562745,0.03701325960562745
##i,0.003577763011529204,0.003577763011529204
tri,-0.08323672486698314,0.08323672486698314
has,0.010465716849801313,0.010465716849801313
##ti,0.023427379972029455,0.023427379972029455
thank,-0.036874217388481026,0.036874217388481026
graham,-0.018703503528009344,0.018703503528009344
thank,0.011240059657267086,0.011240059657267086
effort,-0.0547339530019985,0.0547339530019985
text,-0.11174302443525701,0.11174302443525701
much,-0.07623480138456219,0.07623480138456219
better,-0.10176545523073134,0.10176545523073134
origin,-0.04677484257044275,0.04677484257044275
intend,-0.02281495154258965,0.02281495154258965
tack,-0.00588266711037577,0.00588266711037577
##l,-0.0012445013426219517,0.0012445013426219517
page,-0.002412909293839884,0.002412909293839884
real,-0.0028808315855789364,0.0028808315855789364
##li,0.007295301885333531,0.007295301885333531
area,-0.07081758790480176,0.07081758790480176
pro,0.011553570939565744,0.011553570939565744
##ba,-0.007561834557695213,0.007561834557695213
##bl,0.004330320351357315,0.004330320351357315
wound,-0.0006768241594624023,0.0006768241594624023
t,0.008382553876847082,0.008382553876847082
##we,-0.009275834065307062,0.009275834065307062
##ak,-0.0003597020904929257,0.0003597020904929257
al,0.006709452196232156,0.006709452196232156
##rea,0.0017993521918354333,0.0017993521918354333
##di,0.00033169828656677113,0.00033169828656677113
some,0.002395721526694932,0.002395721526694932
##th,0.0016392888735421254,0.0016392888735421254
relief,-0.008248426063306284,0.008248426063306284
saw,-0.007390925648384144,0.007390925648384144
al,0.006709452196232156,0.006709452196232156
##rea,0.0017993521918354333,0.0017993521918354333
##di,0.00033169828656677113,0.00033169828656677113
written,0.003898874094992012,0.003898874094992012
alter,0.005107278514936027,0.005107278514936027
##n,-0.00021413592018239283,0.00021413592018239283
talk,-0.0018518840792070453,0.0018518840792070453
page,-0.002412909293839884,0.002412909293839884
anyway,-0.0007428618952149977,0.0007428618952149977
t,0.008382553876847082,0.008382553876847082
##we,-0.009275834065307062,0.009275834065307062
##ak,-0.0003597020904929257,0.0003597020904929257
paragraph,-0.03517881212366906,0.03517881212366906
text,-0.11174302443525701,0.11174302443525701
wi,-0.011417686487869142,0.011417686487869142
##ki,0.0035510871175168345,0.0035510871175168345
##link,-0.00435181182521633,0.00435181182521633
know,-0.057521458903108745,0.057521458903108745
hard,-0.007718334090552029,0.007718334090552029
bit,0.008583411338972958,0.008583411338972958
read,0.0019431785542471396,0.0019431785542471396
point,-0.0023407201167186757,0.0023407201167186757
see,-0.0018470175767931704,0.0018470175767931704
expand,0.0056214746604043965,0.0056214746604043965
any,0.01167917051597211,0.01167917051597211
##w,-0.004965434593108184,0.004965434593108184
##her,-0.006003125489145857,0.006003125489145857
un,-0.0011169008412793625,0.0011169008412793625
##lik,0.0011946505653266041,0.0011946505653266041
one,-0.00791630369271381,0.00791630369271381
thing,0.005030565745639386,0.005030565745639386
note,-0.007965517059207,0.007965517059207
page,-0.002412909293839884,0.002412909293839884
could,0.008045631643910119,0.008045631643910119
fig,-0.011233112210725944,0.011233112210725944
##ur,-0.023982879581352468,0.023982879581352468
so,-0.00013536742568525002,0.00013536742568525002
##rri,-4.98814473944188e-06,4.98814473944188e-06
seem,8.412340097566581e-06,8.412340097566581e-06
al,-0.0001895547102394648,0.0001895547102394648
##way,1.0790222252956627e-05,1.0790222252956627e-05
forget,2.532740871744204e-05,2.532740871744204e-05
add,-0.00014513945987185787,0.00014513945987185787
copyright,7.010791278433595e-05,7.010791278433595e-05
stat,-9.292600608524529e-05,9.292600608524529e-05
##u,-5.138693488086331e-05,5.138693488086331e-05
fix,5.0480725906967685e-05,5.0480725906967685e-05
thank,0.00011029634253635826,0.00011029634253635826
not,-9.469835202099035e-07,9.469835202099035e-07
##if,-6.350386444074195e-05,6.350386444074195e-05
##i,3.913818031233749e-06,3.913818031233749e-06
an,-0.0004061120103604878,0.0004061120103604878
##oth,0.0003075629330109112,0.0003075629330109112
thing,0.0002590403282166567,0.0002590403282166567
art,-0.0011612852398432641,0.0011612852398432641
##ic,-0.0002169125079766017,0.0002169125079766017
##l,-0.00014044629001166,0.00014044629001166
myspace,0.00014497702793765216,0.00014497702793765216
##com,2.8757694111651754e-06,2.8757694111651754e-06
re,7.524135079694018e-05,7.524135079694018e-05
##lev,-4.965660593196867e-05,4.965660593196867e-05
don,0.00047773899500155024,0.00047773899500155024
##t,0.00015164376121749314,0.00015164376121749314
get,0.00047075380654358357,0.00047075380654358357
id,0.00021230670519951223,0.00021230670519951223
##eo,-0.0005233153797762286,0.0005233153797762286
##log,-0.00023673277501917576,0.00023673277501917576
tri,-0.0012867477915034762,0.0012867477915034762
get,-0.00024969667303565313,0.00024969667303565313
one,0.0019294603012977903,0.0019294603012977903
sent,-0.0009238241229489508,0.0009238241229489508
email,-0.00025406157401130635,0.00025406157401130635
channel,0.000679210703540285,0.000679210703540285
ask,3.143774729488187e-06,3.143774729488187e-06
sour,-0.0005841709296914006,0.0005841709296914006
##c,-0.0001495826584848862,0.0001495826584848862
would,0.00013267914223729502,0.00013267914223729502
accept,-0.0012221852820799002,0.0012221852820799002
wikipedia,0.0011260228914827895,0.0011260228914827895
standard,0.00014717460009265886,0.00014717460009265886
hope,0.0006522903364390837,0.0006522903364390837
rep,0.00043375754479018746,0.00043375754479018746
##li,-0.0026194172631472485,0.0026194172631472485
next,-0.0004821468030970182,0.0004821468030970182
work,0.0011411689564472356,0.0011411689564472356
day,0.001320386701639588,0.001320386701639588
two,-0.0009721014242766937,0.0009721014242766937
dec,-0.033151510186709525,0.033151510186709525
##ept,-0.032828439688926646,0.032828439688926646
lit,-0.042095489166013154,0.042095489166013154
##tl,-0.03199494545770716,0.03199494545770716
cr,-0.015003258577928584,0.015003258577928584
##ea,0.04045625305947006,0.04045625305947006
##tur,0.04462988433113633,0.04462988433113633
ind,-0.02665717519779242,0.02665717519779242
##e,0.011398351097915907,0.011398351097915907
ass,-0.05579708801864759,0.05579708801864759
##um,0.09989564528647792,0.09989564528647792
good,-0.05768733065913242,0.05768733065913242
faith,0.016831967969426865,0.016831967969426865
del,0.005719913229263012,0.005719913229263012
##ibe,-0.019880110795725416,0.019880110795725416
##r,-0.008900054670406346,0.008900054670406346
scrub,0.010444690319724236,0.010444690319724236
shed,0.00920380285079321,0.00920380285079321
lit,-0.042095489166013154,0.042095489166013154
##tl,-0.03199494545770716,0.03199494545770716
light,-0.01933460840466432,0.01933460840466432
race,-0.003466068540711917,0.003466068540711917
h,0.00944900229495921,0.00944900229495921
##y,0.023348812262959696,0.023348812262959696
##gie,0.01389390244699027,0.01389390244699027
##n,0.014764297949919791,0.014764297949919791
theo,-0.007915005058787658,0.007915005058787658
##ri,-0.017264381221351974,0.017264381221351974
origin,-0.018537046480141123,0.018537046480141123
dear,0.009609801723115504,0.009609801723115504
lit,-0.042095489166013154,0.042095489166013154
##tl,-0.03199494545770716,0.03199494545770716
count,-0.028398190895432614,0.028398190895432614
##ri,-0.017264381221351974,0.017264381221351974
fit,-0.07129318087133962,0.07129318087133962
well,-0.03779360420140175,0.03779360420140175
want,-0.011461179754820423,0.011461179754820423
cr,-0.015003258577928584,0.015003258577928584
##ea,0.04045625305947006,0.04045625305947006
##t,0.011398636325342895,0.011398636325342895
per,0.03379062976603357,0.03379062976603357
##ce,-0.0062741208224500805,0.0062741208224500805
##pt,-0.021554595897080742,0.021554595897080742
reader,0.005540622064187411,0.005540622064187411
crank,0.02317782877796999,0.02317782877796999
con,-0.01109715897676922,0.01109715897676922
##sp,-0.019524420113365793,0.019524420113365793
##ira,-0.07515015142778331,0.07515015142778331
##ci,0.010296214955569599,0.010296214955569599
theorist,-0.011936620308236084,0.011936620308236084
wikipedia,0.03344269730540257,0.03344269730540257
art,-0.006903234589775389,0.006903234589775389
##ic,0.021496749417565988,0.021496749417565988
##l,0.0016217821160359974,0.0016217821160359974
henri,-0.08861286456250804,0.08861286456250804
ford,-0.065314189324227,0.065314189324227
inc,-0.004082342252070582,0.004082342252070582
##lu,0.027003879579010334,0.027003879579010334
##d,-0.011348347687013968,0.011348347687013968
stuff,-0.0024154215565722536,0.0024154215565722536
protocol,-0.19117655404638095,0.19117655404638095
zion,0.019571929625372617,0.019571929625372617
well,-0.03779360420140175,0.03779360420140175
speed,0.0004066045241144568,0.0004066045241144568
##i,-0.05122769988517824,0.05122769988517824
del,-0.04553593180428708,0.04553593180428708
##et,-0.04463546935773972,0.04463546935773972
plays,-0.08283091884163095,0.08283091884163095
##tat,-0.045155640649896474,0.045155640649896474
cluster,-0.030898030454238546,0.030898030454238546
tag,-0.025219102810680537,0.025219102810680537
place,-0.04597994447181776,0.04597994447181776
plays,-0.08283091884163095,0.08283091884163095
##tat,-0.045155640649896474,0.045155640649896474
cluster,-0.030898030454238546,0.030898030454238546
request,0.003010267956551999,0.003010267956551999
speed,0.0004066045241144568,0.0004066045241144568
##ili,-0.008076512444928132,0.008076512444928132
del,-0.04553593180428708,0.04553593180428708
##et,-0.04463546935773972,0.04463546935773972
wikipedia,0.010146133978365841,0.010146133978365841
done,-0.010484316983547303,0.010484316983547303
section,-0.018756550176643304,0.018756550176643304
criteria,-0.01125384405479745,0.01125384405479745
speed,0.0004066045241144568,0.0004066045241144568
##i,-0.05122769988517824,0.05122769988517824
del,-0.04553593180428708,0.04553593180428708
##et,-0.04463546935773972,0.04463546935773972
short,-0.0028466152554975227,0.0028466152554975227
art,-0.003558156914155143,0.003558156914155143
##ic,-0.009482515198653872,0.009482515198653872
##l,-0.0042321573108381385,0.0042321573108381385
pro,0.00663260164569608,0.00663260164569608
##vid,0.0022351602824156507,0.0022351602824156507
lit,-0.0030685856230459156,0.0030685856230459156
##tl,-0.003601500592093712,0.003601500592093712
context,-0.0018601106763473057,0.0018601106763473057
reader,-0.0013622964178450125,0.0013622964178450125
pleas,-0.01130642460986219,0.01130642460986219
see,-0.02323265250643832,0.02323265250643832
wikipedia,0.010146133978365841,0.010146133978365841
stu,0.014280706219353342,0.014280706219353342
##b,0.0011057032909584648,0.0011057032909584648
minimum,0.0032268068246332905,0.0032268068246332905
inform,-0.0006367554695329756,0.0006367554695329756
standard,-0.013026698469512214,0.013026698469512214
short,-0.0028466152554975227,0.0028466152554975227
art,-0.003558156914155143,0.003558156914155143
##ic,-0.009482515198653872,0.009482515198653872
##l,-0.0042321573108381385,0.0042321573108381385
also,-0.02030497870804116,0.02030497870804116
pleas,-0.01130642460986219,0.01130642460986219
note,0.008046667756579494,0.008046667756579494
art,-0.003558156914155143,0.003558156914155143
##ic,-0.009482515198653872,0.009482515198653872
##l,-0.0042321573108381385,0.0042321573108381385
must,-0.005567212990549609,0.005567212990549609
not,-0.0031747762661461843,0.0031747762661461843
##ab,-0.00822536976867301,0.00822536976867301
##l,-0.0042321573108381385,0.0042321573108381385
subject,-0.009127483700015553,0.009127483700015553
pro,0.00663260164569608,0.00663260164569608
##vid,0.0022351602824156507,0.0022351602824156507
refer,-0.039501821178677184,0.039501821178677184
re,-0.008952417794333077,0.008952417794333077
##lia,-0.0017531939079084504,0.0017531939079084504
##bl,-0.004151607708913866,0.004151607708913866
sand,-8.362596436380867e-05,8.362596436380867e-05
##box,-3.9182839644518036e-05,3.9182839644518036e-05
##a,4.995166031219187e-05,4.995166031219187e-05
talk,-8.285976360079218e-05,8.285976360079218e-05
foreign,-0.00034307498152373036,0.00034307498152373036
re,-4.823452787833067e-05,4.823452787833067e-05
##lat,-8.590120136068296e-05,8.590120136068296e-05
palestinian,-4.453597565609103e-05,4.453597565609103e-05
nation,-4.402889720719368e-05,4.402889720719368e-05
authority,1.2533741438898459e-05,1.2533741438898459e-05
##san,1.7861281004406678e-05,1.7861281004406678e-05
##db,1.915595334234374e-05,1.915595334234374e-05
##ox,9.139079370712889e-05,9.139079370712889e-05
##asa,-3.135871905917868e-05,3.135871905917868e-05
##nd,-3.8130438441337336e-05,3.8130438441337336e-05
##box,-3.9182839644518036e-05,3.9182839644518036e-05
##b,7.851458387178192e-05,7.851458387178192e-05
jul,-0.06283351306480436,0.06283351306480436
##ii,-0.04851058580792081,0.04851058580792081
##da,-0.044645415622273935,0.044645415622273935
terri,-0.10092521679380853,0.10092521679380853
##f,0.021278424783907783,0.021278424783907783
bi,0.02427187145030926,0.02427187145030926
##val,0.00795950891784093,0.00795950891784093
##v,-0.01487026495283484,0.01487026495283484
gastropod,-0.038913555898981975,0.038913555898981975
julia,0.0011046418490491938,0.0011046418490491938
bo,0.04281315662669945,0.04281315662669945
##rb,0.041164027933561866,0.041164027933561866
##onic,0.06749492366482134,0.06749492366482134
##a,0.04724225701951302,0.04724225701951302
jul,-0.06283351306480436,0.06283351306480436
##ii,-0.04851058580792081,0.04851058580792081
##da,-0.044645415622273935,0.044645415622273935
shell,-0.06107152233568365,0.06107152233568365
accord,-0.02945051851226945,0.02945051851226945
make,-0.0563495568863219,0.0563495568863219
terri,-0.10092521679380853,0.10092521679380853
##f,0.021278424783907783,0.021278424783907783
art,-0.0028637425325009876,0.0028637425325009876
##ic,-0.028183037387318147,0.028183037387318147
##l,-0.04387165537532749,0.04387165537532749
terri,-0.10092521679380853,0.10092521679380853
##f,0.021278424783907783,0.021278424783907783
d,0.014280986227286758,0.014280986227286758
##yk,-0.029292932527154716,0.029292932527154716
pleas,0.056882396577078775,0.056882396577078775
legal,-7.858336078259411e-05,7.858336078259411e-05
pol,-5.81281729004314e-05,5.81281729004314e-05
##ici,-4.5964785389733686e-05,4.5964785389733686e-05
law,-9.854111061121793e-05,9.854111061121793e-05
firm,-8.424090278065121e-05,8.424090278065121e-05
want,1.7565000466974385e-05,1.7565000466974385e-05
re,-4.289933561278292e-06,4.289933561278292e-06
##tri,7.153529074405998e-08,7.153529074405998e-08
##ev,-5.28849259822248e-06,5.28849259822248e-06
del,8.556060586565176e-06,8.556060586565176e-06
##et,1.4979251969559355e-05,1.4979251969559355e-05
mater,8.834128980284458e-06,8.834128980284458e-06
##i,2.5779880353222342e-06,2.5779880353222342e-06
thank,1.7263692545847676e-05,1.7263692545847676e-05
wow,0.02793444661135539,0.02793444661135539
j,-0.02051507259847472,0.02051507259847472
##su,-0.004220915162203753,0.004220915162203753
##t,-0.011643857084994895,0.011643857084994895
test,-0.0696341249343195,0.0696341249343195
say,-0.007144319660904208,0.007144319660904208
bill,-0.002874990669184724,0.002874990669184724
co,-0.0050663407481453685,0.0050663407481453685
##sb,-0.0034600715735095076,0.0034600715735095076
##i,0.00882239339880048,0.00882239339880048
homo,0.023460084394553143,0.023460084394553143
##se,-0.012693848080690129,0.012693848080690129
##x,0.013411147742012604,0.013411147742012604
##u,-0.008332119355756309,0.008332119355756309
instant,0.019650303943742467,0.019650303943742467
##li,-0.013224081939998888,0.013224081939998888
took,0.01804281045375487,0.01804281045375487
##en,-0.012995803343048607,0.012995803343048607
good,0.0217596121663048,0.0217596121663048
work,0.007787512177091401,0.007787512177091401
thumb,0.0034792411744200176,0.0034792411744200176
least,-0.005495218868079907,0.005495218868079907
some,0.000724629215834941,0.000724629215834941
##on,-0.01638993198673805,0.01638993198673805
care,-0.009507602589271242,0.009507602589271242
site,0.021388269284261092,0.021388269284261092
arrest,-0.03458278875515426,0.03458278875515426
ge,-0.09744078332711571,0.09744078332711571
##rri,-0.12783673585728206,0.12783673585728206
adam,-0.2205965956588188,0.2205965956588188
front,-0.056865643848818,0.056865643848818
page,0.02191478011906502,0.02191478011906502
news,-0.03451515909127157,0.03451515909127157
accord,0.011618024556176448,0.011618024556176448
wikipedia,-0.002730099298453938,0.002730099298453938
want,-0.12004655280316834,0.12004655280316834
know,-0.03598687365462491,0.03598687365462491
read,-0.004264516659665826,0.004264516659665826
wikipedia,-0.002730099298453938,0.002730099298453938
news,-0.03451515909127157,0.03451515909127157
##can,0.007087491603461585,0.007087491603461585
##di,0.016530919753583354,0.016530919753583354
##d,0.02259535449524296,0.02259535449524296
page,0.02191478011906502,0.02191478011906502
find,-0.01866949568938265,0.01866949568938265
sort,-0.001235626682408691,0.001235626682408691
un,-0.022557702598163056,0.022557702598163056
##in,0.03161575524931563,0.03161575524931563
##form,0.025795907881252703,0.025795907881252703
ill,-0.01450470751680004,0.01450470751680004
##og,0.03816141598068895,0.03816141598068895
down,0.005691021764559803,0.005691021764559803
##right,0.013930734382262857,0.013930734382262857
dish,0.028879368666941352,0.028879368666941352
##ones,0.017560454183463303,0.017560454183463303
##t,0.020205596052315287,0.020205596052315287
claim,0.011821515438717808,0.011821515438717808
legal,-0.03834444086820745,0.03834444086820745
system,-0.022860531732224288,0.022860531732224288
way,0.006517468231716388,0.006517468231716388
british,-0.10911735854841491,0.10911735854841491
press,0.008342586626148502,0.008342586626148502
work,-0.046885347696838046,0.046885347696838046
also,-0.04266345409042199,0.04266345409042199
see,-0.018848674412152315,0.018848674412152315
quit,0.01854211030788335,0.01854211030788335
idiot,0.13433897893256896,0.13433897893256896
claim,0.011821515438717808,0.011821515438717808
ign,-0.04781240001695405,0.04781240001695405
##or,0.075886493729161,0.075886493729161
news,-0.03451515909127157,0.03451515909127157
wikipedia,-0.002730099298453938,0.002730099298453938
